"dscode"	"dcode"	"scode"	"scodeyear"	"year"	"pt"	"fhcl"	"fhpr"	"bdbest"	"poltot"	"polacc"	"polpro"	"polwel"	"unp"	"lnapps"	"lnsttot"	"lngdpsource"	"lngdpdest"	"lndist"
"4765"	1009	10	9	200909	2009	2.5	6	6	0	7	2	2	3	12	4.70048046112061	0	7.46497392654419	10.6023683547974	1.7556140422821
"4766"	1009	10	9	201009	2010	2.5	6	6	0	7	2	2	3	13.8999996185303	5.05624580383301	0	7.46629047393799	10.6245174407959	1.7556140422821
"4767"	1009	10	9	201109	2011	2.5	6	6	0	7	2	2	3	14.6999998092651	4.47733688354492	0	7.4818000793457	10.6676292419434	1.7556140422821
"4768"	1009	10	9	201209	2012	2.5	6	6	0	7	2	2	3	14.6999998092651	3.82864141464233	0	7.50187969207764	10.6874580383301	1.7556140422821
"4769"	1010	10	10	199710	1997	4	7	7	0	0	0	0	0	9.89999961853027	1.7917594909668	7.57198858261108	7.7302360534668	9.98902320861816	2.12572860717773
"4770"	1010	10	10	199810	1998	4.5	6	7	0	0.75	0	0.75	0	7.59999990463257	1.60943794250488	7.57198858261108	7.79981088638306	10.0860176086426	2.12572860717773
"4771"	1010	10	10	199910	1999	4	6	7	0	1	0	1	0	5.59999990463257	2.0794415473938	7.57198858261108	7.86954307556152	10.1645050048828	2.12572860717773
"4772"	1010	10	10	200010	2000	4.5	6	7	0	2.5	0.5	1	1	4.19999980926514	2.83321332931519	7.57198858261108	7.94533586502075	10.2717351913452	2.12572860717773
"4773"	1010	10	10	200110	2001	4	6	7	0	4	1	1	2	3.90000009536743	3.25809645652771	7.57198858261108	8.02044773101807	10.3306493759155	2.12572860717773
"4774"	1010	10	10	200210	2002	4	6	7	0	4	1	1	2	4.5	4.53259944915771	7.57198858261108	8.09973907470703	10.4078016281128	2.12572860717773
"4775"	1010	10	10	200310	2003	4	6	7	0	4	1	1	2	4.59999990463257	5.22574663162231	7.57198858261108	8.18587398529053	10.4545812606812	2.12572860717773
"4776"	1010	10	10	200410	2004	4	6	7	0	6	2	2	2	4.5	5.25227355957031	7.57198858261108	8.2727518081665	10.5091142654419	2.12572860717773
"4777"	1010	10	10	200510	2005	4	6	7	0	6	2	2	2	4.40000009536743	4.57471084594727	7.57198858261108	8.37450504302979	10.5651702880859	2.12572860717773
"4778"	1010	10	10	200610	2006	4	6	7	0	6	2	2	2	4.5	5.11799383163452	7.57198858261108	8.48784255981445	10.6525421142578	2.12572860717773
"4779"	1010	10	10	200710	2007	3.5	6	7	0	6	2	2	2	4.69999980926514	5.69035959243774	7.57198858261108	8.61465930938721	10.7129058837891	2.12572860717773
"4780"	1010	10	10	200810	2008	4	6	7	36	6	2	2	2	6.40000009536743	5.37527847290039	7.57198858261108	8.70186901092529	10.6485862731934	2.12572860717773
"4781"	1010	10	10	200910	2009	4	6	7	0	7	2	2	3	12	5.4510383605957	7.57198858261108	8.78255462646484	10.6023683547974	2.12572860717773
"4782"	1010	10	10	201010	2010	4	6	7	0	7	2	2	3	13.8999996185303	5.58724880218506	7.57198858261108	8.87200450897217	10.6245174407959	2.12572860717773
"4783"	1010	10	10	201110	2011	4	6	7	0	7	2	2	3	14.6999998092651	5.26785802841187	7.57198858261108	8.95613861083984	10.6676292419434	2.12572860717773
"4784"	1010	10	10	201210	2012	4	6	7	0	7	2	2	3	14.6999998092651	3.98898410797119	7.57198858261108	9.02536487579346	10.6874580383301	2.12572860717773
"4785"	1012	10	12	199712	1997	5	5	7	10033	0	0	0	0	9.89999961853027	4.06044292449951	6.56103086471558	7.71537780761719	9.98902320861816	1.89581918716431
"4786"	1012	10	12	199812	1998	4.5	5	7	3272	0.75	0	0.75	0	7.59999990463257	2.39789533615112	6.56103086471558	7.75775671005249	10.0860176086426	1.89581918716431
"4787"	1012	10	12	199912	1999	5	5	6	651	1	0	1	0	5.59999990463257	3.55534815788269	6.56103086471558	7.71063995361328	10.1645050048828	1.89581918716431
"4788"	1012	10	12	200012	2000	4	4	6	0	2.5	0.5	1	1	4.19999980926514	3.25809645652771	6.56103086471558	7.72210168838501	10.2717351913452	1.89581918716431
"4789"	1012	10	12	200112	2001	3	4	5	0	4	1	1	2	3.90000009536743	3.40119743347168	6.56103086471558	7.67696952819824	10.3306493759155	1.89581918716431
"4790"	1012	10	12	200212	2002	4	4	6	167	4	1	1	2	4.5	3.09104251861572	6.56103086471558	7.67410659790039	10.4078016281128	1.89581918716431
"4791"	1012	10	12	200312	2003	4	4	5	0	4	1	1	2	4.59999990463257	3.25809645652771	6.56103086471558	7.63123273849487	10.4545812606812	1.89581918716431
"4792"	1012	10	12	200412	2004	2.5	4	5	0	6	2	2	2	4.5	3.52636051177979	6.56103086471558	7.62395000457764	10.5091142654419	1.89581918716431
"4793"	1012	10	12	200512	2005	2.5	5	5	0	6	2	2	2	4.40000009536743	2.19722461700439	6.56103086471558	7.68863868713379	10.5651702880859	1.89581918716431
"4794"	1012	10	12	200612	2006	2.5	5	6	0	6	2	2	2	4.5	3.55534815788269	6.56103086471558	7.70808744430542	10.6525421142578	1.89581918716431
"4795"	1012	10	12	200712	2007	2.5	5	6	0	6	2	2	2	4.69999980926514	3.63758611679077	6.56103086471558	7.59734106063843	10.7129058837891	1.89581918716431
"4796"	1012	10	12	200812	2008	3	5	6	0	6	2	2	2	6.40000009536743	3.21887588500977	6.56103086471558	7.63896369934082	10.6485862731934	1.89581918716431
"4797"	1012	10	12	200912	2009	2.5	5	6	0	7	2	2	3	12	3.29583692550659	6.56103086471558	7.66553783416748	10.6023683547974	1.89581918716431
"4798"	1012	10	12	201012	2010	2	5	6	0	7	2	2	3	13.8999996185303	3.52636051177979	6.56103086471558	7.72035074234009	10.6245174407959	1.89581918716431
"4799"	1012	10	12	201112	2011	2	5	6	0	7	2	2	3	14.6999998092651	3.09104251861572	6.56103086471558	7.72539758682251	10.6676292419434	1.89581918716431
"4800"	1012	10	12	201212	2012	2.5	5	6	0	7	2	2	3	14.6999998092651	1.7917594909668	6.56103086471558	7.73441410064697	10.6874580383301	1.89581918716431
"4801"	1013	10	13	199713	1997	2.5	4	6	0	0	0	0	0	9.89999961853027	0.6931471824646	0	7.29975032806396	9.98902320861816	1.65211415290833
"4802"	1013	10	13	199813	1998	2.5	4	6	0	0.75	0	0.75	0	7.59999990463257	2.56494927406311	0	7.32447671890259	10.0860176086426	1.65211415290833
"4803"	1013	10	13	199913	1999	2.5	5	6	0	1	0	1	0	5.59999990463257	3.465735912323	0	7.33007764816284	10.1645050048828	1.65211415290833
"4804"	1013	10	13	200013	2000	3.5	5	6	0	2.5	0.5	1	1	4.19999980926514	4.47733688354492	0	7.29702997207642	10.2717351913452	1.65211415290833
"4805"	1013	10	13	200113	2001	2.5	4	5	0	4	1	1	2	3.90000009536743	3.8712010383606	0	7.25118207931519	10.3306493759155	1.65211415290833
"4806"	1013	10	13	200213	2002	4	6	6	623	4	1	1	2	4.5	4.53259944915771	0	7.20318222045898	10.4078016281128	1.65211415290833
"4807"	1013	10	13	200313	2003	4	5	6	139	4	1	1	2	4.59999990463257	4.58496761322021	0	7.17628526687622	10.4545812606812	1.65211415290833
"4808"	1013	10	13	200413	2004	4.5	6	6	47	6	2	2	2	4.5	4.20469284057617	0	7.16767024993896	10.5091142654419	1.65211415290833
"4809"	1013	10	13	200513	2005	4	6	6	0	6	2	2	2	4.40000009536743	2.94443893432617	0	7.16896486282349	10.5651702880859	1.65211415290833
"4810"	1013	10	13	200613	2006	4	6	7	0	6	2	2	2	4.5	3.93182563781738	0	7.15890312194824	10.6525421142578	1.65211415290833
"4811"	1013	10	13	200713	2007	4	5	7	0	6	2	2	2	4.69999980926514	3.80666255950928	0	7.15671443939209	10.7129058837891	1.65211415290833
"4812"	1013	10	13	200813	2008	3.5	5	6	0	6	2	2	2	6.40000009536743	3.76120018959045	0	7.16828727722168	10.6485862731934	1.65211415290833
"4813"	1013	10	13	200913	2009	3.5	5	6	0	7	2	2	3	12	2.94443893432617	0	7.14899778366089	10.6023683547974	1.65211415290833
"4814"	1013	10	13	201013	2010	3.5	6	7	0	7	2	2	3	13.8999996185303	2.94443893432617	0	7.15747833251953	10.6245174407959	1.65211415290833
"4815"	1013	10	13	201113	2011	4.5	6	6	35	7	2	2	3	14.6999998092651	3.04452252388	0	7.07950830459595	10.6676292419434	1.65211415290833
"4816"	1013	10	13	201213	2012	4	5	5	0	7	2	2	3	14.6999998092651	NA	0	7.1430492401123	10.6874580383301	1.65211415290833
"4817"	1014	10	14	199714	1997	5	6	7	4341	0	0	0	0	9.89999961853027	6.55819797515869	4.12713432312012	5.48819351196289	9.98902320861816	1.89581918716431
"4818"	1014	10	14	199814	1998	5	6	7	3185	0.75	0	0.75	0	7.59999990463257	5.50938844680786	4.12713432312012	5.43048524856567	10.0860176086426	1.89581918716431
"4819"	1014	10	14	199914	1999	5	6	7	2295	1	0	1	0	5.59999990463257	5.60947179794312	4.12713432312012	5.32753610610962	10.1645050048828	1.89581918716431
"4820"	1014	10	14	200014	2000	5	6	7	1955	2.5	0.5	1	1	4.19999980926514	5.88332223892212	4.12713432312012	5.19184494018555	10.2717351913452	1.89581918716431
"4821"	1014	10	14	200114	2001	4.5	6	6	590	4	1	1	2	3.90000009536743	5.64190721511841	4.12713432312012	5.23153638839722	10.3306493759155	1.89581918716431
"4822"	1014	10	14	200214	2002	5	6	6	0	4	1	1	2	4.5	6.12686920166016	4.12713432312012	5.30712842941284	10.4078016281128	1.89581918716431
"4823"	1014	10	14	200314	2003	5	6	6	0	4	1	1	2	4.59999990463257	6.03548145294189	4.12713432312012	5.20257711410522	10.4545812606812	1.89581918716431
"4824"	1014	10	14	200414	2004	5	6	6	0	6	2	2	2	4.5	5.84643888473511	4.12713432312012	5.27663421630859	10.5091142654419	1.89581918716431
"4825"	1014	10	14	200514	2005	4.5	6	6	0	6	2	2	2	4.40000009536743	4.93447399139404	4.12713432312012	5.33498668670654	10.5651702880859	1.89581918716431
"4826"	1014	10	14	200614	2006	4.5	6	5	40	6	2	2	2	4.5	5.4510383605957	4.12713432312012	5.36518144607544	10.6525421142578	1.89581918716431
"4827"	1014	10	14	200714	2007	5	6	5	632	6	2	2	2	4.69999980926514	5.5683445930481	4.12713432312012	5.40488195419312	10.7129058837891	1.89581918716431
"4828"	1014	10	14	200814	2008	5	6	6	607	6	2	2	2	6.40000009536743	5.84643888473511	4.12713432312012	5.44107484817505	10.6485862731934	1.89581918716431
"4829"	1014	10	14	200914	2009	5	6	6	0	7	2	2	3	12	5.41610050201416	4.12713432312012	5.44440698623657	10.6023683547974	1.89581918716431
"4830"	1014	10	14	201014	2010	5	6	6	0	7	2	2	3	13.8999996185303	5.28320360183716	4.12713432312012	5.48292779922485	10.6245174407959	1.89581918716431
"4831"	1014	10	14	201114	2011	4.5	6	6	0	7	2	2	3	14.6999998092651	5.34233427047729	4.12713432312012	5.51990270614624	10.6676292419434	1.89581918716431
"4832"	1014	10	14	201214	2012	5	6	6	660	7	2	2	3	14.6999998092651	4.98360681533813	4.12713432312012	5.5594220161438	10.6874580383301	1.89581918716431
"4833"	1015	10	15	199715	1997	4	6	6	66	0	0	0	0	9.89999961853027	1.94591009616852	6.20859003067017	8.09298896789551	9.98902320861816	1.37901794910431
"4834"	1015	10	15	199815	1998	3	6	6	527	0.75	0	0.75	0	7.59999990463257	3.71357202529907	6.20859003067017	8.13011455535889	10.0860176086426	1.37901794910431
"4835"	1015	10	15	199915	1999	3	5	6	0	1	0	1	0	5.59999990463257	2.56494927406311	6.20859003067017	8.17047119140625	10.1645050048828	1.37901794910431
"4836"	1015	10	15	200015	2000	3	5	6	0	2.5	0.5	1	1	4.19999980926514	2.30258512496948	6.20859003067017	8.2045841217041	10.2717351913452	1.37901794910431
"4837"	1015	10	15	200115	2001	3.5	6	6	0	4	1	1	2	3.90000009536743	3.58351898193359	6.20859003067017	8.22304725646973	10.3306493759155	1.37901794910431
"4838"	1015	10	15	200215	2002	3.5	6	6	0	4	1	1	2	4.5	3.49650764465332	6.20859003067017	8.23143768310547	10.4078016281128	1.37901794910431
"4839"	1015	10	15	200315	2003	3.5	6	6	0	4	1	1	2	4.59999990463257	2.7725887298584	6.20859003067017	8.24507427215576	10.4545812606812	1.37901794910431
"4840"	1015	10	15	200415	2004	3.5	5	6	0	6	2	2	2	4.5	3.178053855896	6.20859003067017	8.26581192016602	10.5091142654419	1.37901794910431
"4841"	1015	10	15	200515	2005	3.5	5	6	0	6	2	2	2	4.40000009536743	1.7917594909668	6.20859003067017	8.2861156463623	10.5651702880859	1.37901794910431
"4842"	1015	10	15	200615	2006	4	5	6	0	6	2	2	2	4.5	2.0794415473938	6.20859003067017	8.33473110198975	10.6525421142578	1.37901794910431
"4843"	1015	10	15	200715	2007	3.5	5	6	0	6	2	2	2	4.69999980926514	2.99573230743408	6.20859003067017	8.37600517272949	10.7129058837891	1.37901794910431
"4844"	1015	10	15	200815	2008	3.5	5	6	0	6	2	2	2	6.40000009536743	3.68887948989868	6.20859003067017	8.4250955581665	10.6485862731934	1.37901794910431
"4845"	1015	10	15	200915	2009	3.5	5	6	0	7	2	2	3	12	3.95124363899231	6.20859003067017	8.45791435241699	10.6023683547974	1.37901794910431
"4846"	1015	10	15	201015	2010	4	5	6	0	7	2	2	3	13.8999996185303	3.21887588500977	6.20859003067017	8.48752307891846	10.6245174407959	1.37901794910431
"4847"	1015	10	15	201115	2011	4	5	6	0	7	2	2	3	14.6999998092651	3.52636051177979	6.20859003067017	8.48375606536865	10.6676292419434	1.37901794910431
"4848"	1015	10	15	201215	2012	3	5	5	0	7	2	2	3	14.6999998092651	3.29583692550659	6.20859003067017	8.47987747192383	10.6874580383301	1.37901794910431
"4849"	1017	10	17	199717	1997	2.5	4	6	31	0	0	0	0	9.89999961853027	NA	0	6.70550441741943	9.98902320861816	1.74867796897888
"4850"	1017	10	17	199817	1998	4.5	4	6	0	0.75	0	0.75	0	7.59999990463257	NA	0	6.81857442855835	10.0860176086426	1.74867796897888
"4851"	1017	10	17	199917	1999	3.5	5	7	23621	1	0	1	0	5.59999990463257	NA	0	6.81804943084717	10.1645050048828	1.74867796897888
"4852"	1017	10	17	200017	2000	3	5	7	25000	2.5	0.5	1	1	4.19999980926514	1.0986123085022	0	6.69940185546875	10.2717351913452	1.74867796897888
"4853"	1017	10	17	200117	2001	3	6	7	0	4	1	1	2	3.90000009536743	0.6931471824646	0	6.69396781921387	10.3306493759155	1.74867796897888
"4854"	1017	10	17	200217	2002	2.5	6	7	0	4	1	1	2	4.5	1.7917594909668	0	6.66813945770264	10.4078016281128	1.74867796897888
"4855"	1017	10	17	200317	2003	3	6	7	57	4	1	1	2	4.59999990463257	3.13549423217773	0	6.63624811172485	10.4545812606812	1.74867796897888
"4856"	1017	10	17	200417	2004	3.5	6	7	0	6	2	2	2	4.5	3.91202306747437	0	6.56529331207275	10.5091142654419	1.74867796897888
"4857"	1017	10	17	200517	2005	3	6	7	0	6	2	2	2	4.40000009536743	3.68887948989868	0	6.55763006210327	10.5651702880859	1.74867796897888
"4858"	1017	10	17	200617	2006	4	6	7	0	6	2	2	2	4.5	4.23410654067993	0	6.4833517074585	10.6525421142578	1.74867796897888
"4859"	1017	10	17	200717	2007	4	6	7	0	6	2	2	2	4.69999980926514	4.8520302772522	0	6.47961521148682	10.7129058837891	1.74867796897888
"4860"	1017	10	17	200817	2008	3.5	6	7	0	6	2	2	2	6.40000009536743	4.58496761322021	0	6.36950731277466	10.6485862731934	1.74867796897888
"4861"	1017	10	17	200917	2009	4	7	7	0	7	2	2	3	12	4.43081665039062	0	6.35917568206787	10.6023683547974	1.74867796897888
"4862"	1017	10	17	201017	2010	4	7	7	0	7	2	2	3	13.8999996185303	3.7376697063446	0	6.37672710418701	10.6245174407959	1.74867796897888
"4863"	1017	10	17	201117	2011	4	7	7	0	7	2	2	3	14.6999998092651	2.7725887298584	0	6.4275016784668	10.6676292419434	1.74867796897888
"4864"	1017	10	17	201217	2012	4.5	7	7	0	7	2	2	3	14.6999998092651	2.19722461700439	0	6.46290397644043	10.6874580383301	1.74867796897888
"4865"	1020	10	20	199720	1997	2.5	4	3	0	0	0	0	0	9.89999961853027	1.3862943649292	0	7.86710548400879	9.98902320861816	1.40290558338165
"4866"	1020	10	20	199820	1998	3.5	4	3	0	0.75	0	0.75	0	7.59999990463257	1.7917594909668	0	7.84222364425659	10.0860176086426	1.40290558338165
"4867"	1020	10	20	199920	1999	2.5	4	3	0	1	0	1	0	5.59999990463257	3.8712010383606	0	7.85036849975586	10.1645050048828	1.40290558338165
"4868"	1020	10	20	200020	2000	2.5	4	4	0	2.5	0.5	1	1	4.19999980926514	4.02535152435303	0	7.97384071350098	10.2717351913452	1.40290558338165
"4869"	1020	10	20	200120	2001	3	4	4	0	4	1	1	2	3.90000009536743	4.58496761322021	0	7.96930265426636	10.3306493759155	1.40290558338165
"4870"	1020	10	20	200220	2002	3	4	4	0	4	1	1	2	4.5	5.25749540328979	0	8.00894069671631	10.4078016281128	1.40290558338165
"4871"	1020	10	20	200320	2003	3	4	4	0	4	1	1	2	4.59999990463257	5.25749540328979	0	8.06404781341553	10.4545812606812	1.40290558338165
"4872"	1020	10	20	200420	2004	3	4	3	27	6	2	2	2	4.5	5.38907194137573	0	8.16471481323242	10.5091142654419	1.40290558338165
"4873"	1020	10	20	200520	2005	3	3	3	0	6	2	2	2	4.40000009536743	5.02388048171997	0	8.22482585906982	10.5651702880859	1.40290558338165
"4874"	1020	10	20	200620	2006	3	3	3	0	6	2	2	2	4.5	5.78074359893799	0	8.35116195678711	10.6525421142578	1.40290558338165
"4875"	1020	10	20	200720	2007	3	4	4	0	6	2	2	2	4.69999980926514	5.75574207305908	0	8.43600463867188	10.7129058837891	1.40290558338165
"4876"	1020	10	20	200820	2008	3.5	4	4	621	6	2	2	2	6.40000009536743	5.6240177154541	0	8.50192737579346	10.6485862731934	1.40290558338165
"4877"	1020	10	20	200920	2009	2.5	4	4	0	7	2	2	3	12	5.36597585678101	0	8.50864887237549	10.6023683547974	1.40290558338165
"4878"	1020	10	20	201020	2010	2.5	3	4	0	7	2	2	3	13.8999996185303	5.00394630432129	0	8.53712177276611	10.6245174407959	1.40290558338165
"4879"	1020	10	20	201120	2011	2.5	3	4	0	7	2	2	3	14.6999998092651	4.11087369918823	0	8.59903430938721	10.6676292419434	1.40290558338165
"4880"	1020	10	20	201220	2012	2.5	3	3	0	7	2	2	3	14.6999998092651	3.76120018959045	0	8.6520528793335	10.6874580383301	1.40290558338165
"4881"	1022	10	22	199722	1997	2.5	5	6	0	0	0	0	0	9.89999961853027	0.6931471824646	0	6.63235759735107	9.98902320861816	1.59574460983276
"4882"	1022	10	22	199822	1998	3	5	6	0	0.75	0	0.75	0	7.59999990463257	2.0794415473938	0	6.66329860687256	10.0860176086426	1.59574460983276
"4883"	1022	10	22	199922	1999	3	5	6	0	1	0	1	0	5.59999990463257	1.0986123085022	0	6.67749881744385	10.1645050048828	1.59574460983276
"4884"	1022	10	22	200022	2000	3.5	5	6	217	2.5	0.5	1	1	4.19999980926514	1.60943794250488	0	6.68411159515381	10.2717351913452	1.59574460983276
"4885"	1022	10	22	200122	2001	4	5	6	432	4	1	1	2	3.90000009536743	2.19722461700439	0	6.71817970275879	10.3306493759155	1.59574460983276
"4886"	1022	10	22	200222	2002	2.5	5	6	0	4	1	1	2	4.5	2.7725887298584	0	6.75110149383545	10.4078016281128	1.59574460983276
"4887"	1022	10	22	200322	2003	2	5	6	0	4	1	1	2	4.59999990463257	3.09104251861572	0	6.73452043533325	10.4545812606812	1.59574460983276
"4888"	1022	10	22	200422	2004	2	5	6	0	6	2	2	2	4.5	3.89182019233704	0	6.727623462677	10.5091142654419	1.59574460983276
"4889"	1022	10	22	200522	2005	2.5	5	6	0	6	2	2	2	4.40000009536743	3.465735912323	0	6.72996759414673	10.5651702880859	1.59574460983276
"4890"	1022	10	22	200622	2006	3	5	6	0	6	2	2	2	4.5	4.12713432312012	0	6.71780490875244	10.6525421142578	1.59574460983276
"4891"	1022	10	22	200722	2007	4	5	6	0	6	2	2	2	4.69999980926514	3.40119743347168	0	6.71008443832397	10.7129058837891	1.59574460983276
"4892"	1022	10	22	200822	2008	3.5	5	7	0	6	2	2	2	6.40000009536743	3.63758611679077	0	6.69161224365234	10.6485862731934	1.59574460983276
"4893"	1022	10	22	200922	2009	5	6	7	0	7	2	2	3	12	3.63758611679077	0	6.64437532424927	10.6023683547974	1.59574460983276
"4894"	1022	10	22	201022	2010	3	5	5	0	7	2	2	3	13.8999996185303	2.99573230743408	0	6.66911745071411	10.6245174407959	1.59574460983276
"4895"	1022	10	22	201122	2011	3	5	5	0	7	2	2	3	14.6999998092651	2.30258512496948	0	6.68276786804199	10.6676292419434	1.59574460983276
"4896"	1022	10	22	201222	2012	3	5	5	0	7	2	2	3	14.6999998092651	NA	0	6.69675827026367	10.6874580383301	1.59574460983276
"4897"	1024	10	24	199724	1997	4	4	2	995	0	0	0	0	9.89999961853027	1.94591009616852	7.85243892669678	7.4264063835144	9.98902320861816	1.96571278572083
"4898"	1024	10	24	199824	1998	4	3	2	615	0.75	0	0.75	0	7.59999990463257	2.70805025100708	7.85243892669678	7.46548366546631	10.0860176086426	1.96571278572083
"4899"	1024	10	24	199924	1999	3.5	3	2	2856	1	0	1	0	5.59999990463257	2.7725887298584	7.85243892669678	7.5550103187561	10.1645050048828	1.96571278572083
"4900"	1024	10	24	200024	2000	4	3	2	1676	2.5	0.5	1	1	4.19999980926514	3.09104251861572	7.85243892669678	7.56106948852539	10.2717351913452	1.96571278572083
"4901"	1024	10	24	200124	2001	4	3	2	1597	4	1	1	2	3.90000009536743	1.94591009616852	7.85243892669678	7.5929708480835	10.3306493759155	1.96571278572083
"4902"	1024	10	24	200224	2002	4	3	2	2005	4	1	1	2	4.5	3.78418970108032	7.85243892669678	7.62346601486206	10.4078016281128	1.96571278572083
"4903"	1024	10	24	200324	2003	4	3	2	1699	4	1	1	2	4.59999990463257	2.89037179946899	7.85243892669678	7.67124891281128	10.4545812606812	1.96571278572083
"4904"	1024	10	24	200424	2004	3.5	3	2	1397	6	2	2	2	4.5	2.70805025100708	7.85243892669678	7.74817514419556	10.5091142654419	1.96571278572083
"4905"	1024	10	24	200524	2005	3.5	3	2	1374	6	2	2	2	4.40000009536743	2.70805025100708	7.85243892669678	7.8206524848938	10.5651702880859	1.96571278572083
"4906"	1024	10	24	200624	2006	3.5	3	2	1315	6	2	2	2	4.5	3.21887588500977	7.85243892669678	7.89185047149658	10.6525421142578	1.96571278572083
"4907"	1024	10	24	200724	2007	4	3	2	1169	6	2	2	2	4.69999980926514	3.71357202529907	7.85243892669678	7.97986602783203	10.7129058837891	1.96571278572083
"4908"	1024	10	24	200824	2008	4	3	2	1078	6	2	2	2	6.40000009536743	3.25809645652771	7.85243892669678	7.98941469192505	10.6485862731934	1.96571278572083
"4909"	1024	10	24	200924	2009	4	3	2	1149	7	2	2	3	12	3.89182019233704	7.85243892669678	8.07452774047852	10.6023683547974	1.96571278572083
"4910"	1024	10	24	201024	2010	4	3	2	980	7	2	2	3	13.8999996185303	3.68887948989868	7.85243892669678	8.15401458740234	10.6245174407959	1.96571278572083
"4911"	1024	10	24	201124	2011	4	3	2	427	7	2	2	3	14.6999998092651	2.89037179946899	7.85243892669678	8.20179653167725	10.6676292419434	1.96571278572083
"4912"	1024	10	24	201224	2012	4	3	2	0	7	2	2	3	14.6999998092651	2.30258512496948	7.85243892669678	8.22035503387451	10.6874580383301	1.96571278572083
"4913"	1026	10	26	199726	1997	4	7	6	38	0	0	0	0	9.89999961853027	0.6931471824646	0	8.79961013793945	9.98902320861816	1.58350455760956
"4914"	1026	10	26	199826	1998	3.5	6	6	0	0.75	0	0.75	0	7.59999990463257	0.6931471824646	0	8.84436225891113	10.0860176086426	1.58350455760956
"4915"	1026	10	26	199926	1999	4	6	6	28	1	0	1	0	5.59999990463257	1.0986123085022	0	8.86683368682861	10.1645050048828	1.58350455760956
"4916"	1026	10	26	200026	2000	3.5	6	6	40	2.5	0.5	1	1	4.19999980926514	3.21887588500977	0	8.90040683746338	10.2717351913452	1.58350455760956
"4917"	1026	10	26	200126	2001	3	6	6	119	4	1	1	2	3.90000009536743	3.33220458030701	0	8.89570617675781	10.3306493759155	1.58350455760956
"4918"	1026	10	26	200226	2002	3.5	6	6	0	4	1	1	2	4.5	3.465735912323	0	8.93639659881592	10.4078016281128	1.58350455760956
"4919"	1026	10	26	200326	2003	3	6	6	0	4	1	1	2	4.59999990463257	4.00733327865601	0	9.00073432922363	10.4545812606812	1.58350455760956
"4920"	1026	10	26	200426	2004	3.5	6	6	0	6	2	2	2	4.5	4.57471084594727	0	9.02752494812012	10.5091142654419	1.58350455760956
"4921"	1026	10	26	200526	2005	3.5	6	6	28	6	2	2	2	4.40000009536743	5.3132061958313	0	9.07348442077637	10.5651702880859	1.58350455760956
"4922"	1026	10	26	200626	2006	4	6	6	57	6	2	2	2	4.5	5.85793304443359	0	9.12303447723389	10.6525421142578	1.58350455760956
"4923"	1026	10	26	200726	2007	4	6	6	72	6	2	2	2	4.69999980926514	4.82028150558472	0	9.17429542541504	10.7129058837891	1.58350455760956
"4924"	1026	10	26	200826	2008	4	6	6	121	6	2	2	2	6.40000009536743	4.71849870681763	0	9.15797424316406	10.6485862731934	1.58350455760956
"4925"	1026	10	26	200926	2009	4	6	6	133	7	2	2	3	12	4.29045963287354	0	9.1507043838501	10.6023683547974	1.58350455760956
"4926"	1026	10	26	201026	2010	4	6	6	74	7	2	2	3	13.8999996185303	4.26268005371094	0	9.15186977386475	10.6245174407959	1.58350455760956
"4927"	1026	10	26	201126	2011	4	6	6	219	7	2	2	3	14.6999998092651	3.89182019233704	0	9.17084217071533	10.6676292419434	1.58350455760956
"4928"	1026	10	26	201226	2012	4	6	6	0	7	2	2	3	14.6999998092651	3.82864141464233	0	9.13912582397461	10.6874580383301	1.58350455760956
"4929"	1027	10	27	199727	1997	5	7	7	0	0	0	0	0	9.89999961853027	3.91202306747437	0	7.92260885238647	9.98902320861816	1.5160059928894
"4930"	1027	10	27	199827	1998	5	7	7	0	0.75	0	0.75	0	7.59999990463257	3.8712010383606	0	8.19985389709473	10.0860176086426	1.5160059928894
"4931"	1027	10	27	199927	1999	5	7	7	0	1	0	1	0	5.59999990463257	4.62497282028198	0	8.3435230255127	10.1645050048828	1.5160059928894
"4932"	1027	10	27	200027	2000	5	7	7	0	2.5	0.5	1	1	4.19999980926514	4.49980974197388	0	8.32787799835205	10.2717351913452	1.5160059928894
"4933"	1027	10	27	200127	2001	4.5	7	7	0	4	1	1	2	3.90000009536743	3.89182019233704	0	8.32760334014893	10.3306493759155	1.5160059928894
"4934"	1027	10	27	200227	2002	4.5	7	7	0	4	1	1	2	4.5	5.17048406600952	0	8.21830463409424	10.4078016281128	1.5160059928894
"4935"	1027	10	27	200327	2003	5	5	7	0	4	1	1	2	4.59999990463257	5.0434250831604	0	7.7735481262207	10.4545812606812	1.5160059928894
"4936"	1027	10	27	200427	2004	5	5	7	3499	6	2	2	2	4.5	4.54329490661621	0	8.19057941436768	10.5091142654419	1.5160059928894
"4937"	1027	10	27	200527	2005	5	5	6	2364	6	2	2	2	4.40000009536743	4.02535152435303	0	8.20422840118408	10.5651702880859	1.5160059928894
"4938"	1027	10	27	200627	2006	5	6	6	3931	6	2	2	2	4.5	5.59842205047607	0	8.27068424224854	10.6525421142578	1.5160059928894
"4939"	1027	10	27	200727	2007	5	6	6	1943	6	2	2	2	4.69999980926514	5.94542074203491	0	8.25586223602295	10.7129058837891	1.5160059928894
"4940"	1027	10	27	200827	2008	5	6	6	2090	6	2	2	2	6.40000009536743	5.64544677734375	0	8.29716205596924	10.6485862731934	1.5160059928894
